Over,Batter Runs,Cumulative Runs,Extra_Runs,Total_Runs,Bowler_ID,Striker_ID,Venue_ID,Team_ID
1.1,0,13,0,0,10,22,0,1
1.2,1,14,0,1,10,22,0,1
1.3,2,16,0,2,10,138,0,1
1.4,1,17,0,1,10,138,0,1
1.5,1,18,0,1,10,22,0,1
1.6,4,22,0,4,10,138,0,1
2.1,1,23,0,1,11,22,0,1
2.2,0,23,0,0,11,138,0,1
2.3,1,24,0,1,11,138,0,1
2.4,1,25,0,1,11,22,0,1
2.5,0,25,0,0,11,138,0,1
2.6,4,29,0,4,11,138,0,1
3.1,1,30,0,1,10,22,0,1
3.2,4,34,0,4,10,138,0,1
3.3,4,38,0,4,10,138,0,1
3.4,6,44,0,6,10,138,0,1
3.5,0,44,0,0,10,138,0,1
3.6,1,45,0,1,10,138,0,1
4.1,6,51,0,6,11,138,0,1
4.2,4,55,0,4,11,138,0,1
4.3,0,55,0,0,11,138,0,1
4.4,1,56,0,1,11,240,0,1
4.5,1,57,0,1,11,22,0,1
4.6,0,57,0,0,11,240,0,1
5.1,0,58,1,1,77,22,0,1
5.2,1,59,0,1,77,143,0,1
5.3,4,63,0,4,77,22,0,1
5.4,0,63,0,0,77,22,0,1
5.5,4,67,0,4,77,22,0,1
5.6,1,68,0,1,77,22,0,1
6.1,1,69,0,1,256,22,0,1
6.2,1,70,0,1,256,143,0,1
6.3,0,70,0,0,256,22,0,1
6.4,6,76,0,6,256,22,0,1
6.5,4,80,0,4,256,22,0,1
6.6,1,81,0,1,256,22,0,1
7.1,1,82,0,1,254,22,0,1
7.2,1,83,0,1,254,143,0,1
7.3,1,84,0,1,254,22,0,1
7.4,6,90,0,6,254,143,0,1
7.5,1,91,0,1,254,143,0,1
7.6,1,92,0,1,254,22,0,1
8.1,0,92,0,0,10,22,0,1
8.2,0,92,0,0,10,22,0,1
8.3,1,93,0,1,10,22,0,1
8.4,1,94,0,1,10,143,0,1
8.5,1,95,0,1,10,22,0,1
8.6,1,96,0,1,10,143,0,1
9.1,1,97,0,1,77,143,0,1
9.2,1,98,0,1,77,22,0,1
9.3,0,98,0,0,77,143,0,1
9.4,1,99,0,1,77,143,0,1
9.5,0,99,0,0,77,22,0,1
9.6,0,99,0,0,77,22,0,1
10.1,0,99,0,0,254,143,0,1
10.2,2,101,0,2,254,143,0,1
10.3,1,102,0,1,254,143,0,1
10.4,0,102,0,0,254,119,0,1
10.5,0,102,0,0,254,119,0,1
10.6,0,102,0,0,254,119,0,1
11.1,2,104,0,2,77,143,0,1
11.2,1,105,0,1,77,143,0,1
11.3,1,106,0,1,77,119,0,1
11.4,0,107,1,1,77,143,0,1
11.5,0,107,0,0,77,143,0,1
11.6,1,108,0,1,77,143,0,1
11.7,0,108,0,0,77,119,0,1
12.1,0,108,0,0,254,143,0,1
12.2,0,108,0,0,254,143,0,1
12.3,0,108,0,0,254,143,0,1
12.4,6,114,0,6,254,143,0,1
12.5,1,115,0,1,254,143,0,1
12.6,1,116,0,1,254,119,0,1
13.1,2,118,0,2,256,119,0,1
13.2,0,118,0,0,256,119,0,1
13.3,1,119,0,1,256,119,0,1
13.4,1,120,0,1,256,143,0,1
13.5,0,120,0,0,256,119,0,1
13.6,0,120,0,0,256,232,0,1
14.1,0,121,1,1,254,143,0,1
14.2,6,127,0,6,254,143,0,1
14.3,1,128,0,1,254,143,0,1
14.4,2,130,0,2,254,177,0,1
14.5,0,130,0,0,254,177,0,1
14.6,0,131,1,1,254,177,0,1
14.7,1,132,0,1,254,177,0,1
14.8,0,132,0,0,254,143,0,1
15.1,0,133,1,1,256,177,0,1
15.2,0,133,0,0,256,177,0,1
15.3,0,133,0,0,256,177,0,1
15.4,1,134,0,1,256,177,0,1
15.5,1,135,0,1,256,143,0,1
15.6,0,135,0,0,256,177,0,1
15.7,1,136,0,1,256,177,0,1
16.1,6,142,0,6,10,177,0,1
16.2,1,143,0,1,10,177,0,1
16.3,2,145,0,2,10,143,0,1
16.4,2,147,0,2,10,143,0,1
16.5,1,148,0,1,10,143,0,1
16.6,2,150,0,2,10,177,0,1
17.1,6,156,0,6,11,143,0,1
17.2,0,157,1,1,11,143,0,1
17.3,1,158,0,1,11,143,0,1
17.4,2,160,0,2,11,177,0,1
17.5,1,161,0,1,11,177,0,1
17.6,1,162,0,1,11,143,0,1
17.7,0,163,1,1,11,177,0,1
17.8,0,163,0,0,11,177,0,1
18.1,0,163,0,0,77,143,0,1
18.2,4,167,0,4,77,236,0,1
18.3,0,167,0,0,77,236,0,1
18.4,1,168,0,1,77,236,0,1
18.5,1,169,0,1,77,177,0,1
18.6,0,169,0,0,77,236,0,1
19.1,0,169,0,0,256,177,0,1
19.2,0,169,0,0,256,177,0,1
19.3,0,170,1,1,256,177,0,1
19.4,0,170,0,0,256,177,0,1
19.5,4,174,0,4,256,152,0,1
19.6,1,175,0,1,256,152,0,1
19.7,0,175,0,0,256,236,0,1
0.1,0,0,0,0,45,248,1,2
0.2,0,0,0,0,45,248,1,2
0.3,1,1,0,1,45,248,1,2
0.4,0,1,0,0,45,111,1,2
0.5,1,2,0,1,45,111,1,2
0.6,0,2,0,0,45,248,1,2
1.1,0,2,0,0,55,111,1,2
1.2,1,3,0,1,55,111,1,2
1.3,1,4,0,1,55,248,1,2
1.4,0,4,0,0,55,111,1,2
1.5,0,5,1,1,55,111,1,2
1.6,1,6,0,1,55,248,1,2
2.1,0,6,0,0,50,248,1,2
2.2,4,10,0,4,50,248,1,2
2.3,4,14,0,4,50,248,1,2
2.4,0,14,0,0,50,248,1,2
2.5,4,18,0,4,50,248,1,2
2.6,4,22,0,4,50,248,1,2
3.1,4,26,0,4,55,111,1,2
3.2,4,30,0,4,55,111,1,2
3.3,1,31,0,1,55,111,1,2
3.4,0,31,0,0,55,248,1,2
3.5,4,35,0,4,55,248,1,2
3.6,0,35,0,0,55,248,1,2
4.1,1,36,0,1,50,111,1,2
4.2,1,37,0,1,50,248,1,2
4.3,0,37,0,0,50,111,1,2
4.4,4,41,0,4,50,111,1,2
4.5,0,41,0,0,50,111,1,2
4.6,4,45,0,4,50,111,1,2
5.1,0,45,0,0,269,248,1,2
5.2,1,46,0,1,269,248,1,2
5.3,0,46,0,0,269,111,1,2
5.4,0,46,0,0,269,145,1,2
5.5,1,47,0,1,269,145,1,2
5.6,0,47,0,0,269,248,1,2
6.1,6,53,0,6,45,145,1,2
6.2,1,54,0,1,45,145,1,2
6.3,1,55,0,1,45,248,1,2
6.4,1,56,0,1,45,145,1,2
6.5,4,60,0,4,45,248,1,2
6.6,4,64,0,4,45,248,1,2
7.1,1,65,0,1,269,145,1,2
7.2,4,69,0,4,269,248,1,2
7.3,1,70,0,1,269,248,1,2
7.4,1,71,0,1,269,145,1,2
7.5,2,73,0,2,269,248,1,2
7.6,1,74,0,1,269,248,1,2
8.1,1,75,0,1,86,248,1,2
8.2,1,76,0,1,86,145,1,2
8.3,1,77,0,1,86,248,1,2
8.4,1,78,0,1,86,145,1,2
8.5,1,79,0,1,86,248,1,2
8.6,1,80,0,1,86,145,1,2
9.1,1,81,0,1,57,145,1,2
9.2,0,81,0,0,57,248,1,2
9.3,1,82,0,1,57,64,1,2
9.4,1,83,0,1,57,145,1,2
9.5,1,84,0,1,57,64,1,2
9.6,1,85,0,1,57,145,1,2
10.1,0,86,1,1,86,145,1,2
10.2,4,90,0,4,86,239,1,2
10.3,1,91,0,1,86,239,1,2
10.4,4,95,0,4,86,64,1,2
10.5,0,95,0,0,86,64,1,2
10.6,0,96,1,1,86,64,1,2
10.7,1,97,0,1,86,64,1,2
10.8,1,98,0,1,86,239,1,2
11.1,0,98,0,0,57,239,1,2
11.2,1,99,0,1,57,239,1,2
11.3,0,99,0,0,57,64,1,2
11.4,0,99,0,0,57,64,1,2
11.5,1,100,0,1,57,64,1,2
11.6,0,100,0,0,57,239,1,2
12.1,3,103,0,3,269,64,1,2
12.2,0,103,0,0,269,239,1,2
12.3,1,104,0,1,269,239,1,2
12.4,6,110,0,6,269,64,1,2
12.5,0,110,0,0,269,64,1,2
12.6,1,111,0,1,269,64,1,2
13.1,1,112,0,1,57,64,1,2
13.2,0,112,0,0,57,64,1,2
13.3,1,113,0,1,57,64,1,2
13.4,0,113,0,0,57,20,1,2
13.5,1,114,0,1,57,20,1,2
13.6,1,115,0,1,57,64,1,2
14.1,1,116,0,1,55,64,1,2
14.2,1,117,0,1,55,20,1,2
14.3,2,119,0,2,55,64,1,2
14.4,1,120,0,1,55,64,1,2
14.5,4,124,0,4,55,20,1,2
14.6,0,125,1,1,55,20,1,2
14.7,1,126,0,1,55,20,1,2
15.1,6,132,0,6,57,20,1,2
15.2,1,133,0,1,57,20,1,2
15.3,6,139,0,6,57,64,1,2
15.4,4,143,0,4,57,64,1,2
15.5,0,143,0,0,57,64,1,2
15.6,0,143,0,0,57,64,1,2
16.1,1,144,0,1,50,20,1,2
16.2,1,145,0,1,50,64,1,2
16.3,4,149,0,4,50,20,1,2
16.4,4,153,0,4,50,20,1,2
16.5,1,154,0,1,50,20,1,2
16.6,0,154,0,0,50,64,1,2
17.1,1,155,0,1,55,20,1,2
17.2,0,156,1,1,55,64,1,2
17.3,0,157,1,1,55,64,1,2
17.4,0,157,0,0,55,64,1,2
17.5,1,158,0,1,55,225,1,2
17.6,1,159,0,1,55,20,1,2
17.7,1,160,0,1,55,225,1,2
17.8,0,160,0,0,55,20,1,2
18.1,4,164,0,4,269,225,1,2
18.2,4,168,0,4,269,225,1,2
18.3,0,168,0,0,269,225,1,2
18.4,0,168,0,0,269,225,1,2
18.5,0,168,0,0,269,225,1,2
18.6,6,174,0,6,269,225,1,2
0.1,1,1,0,1,11,139,1,3
0.2,0,1,0,0,11,140,1,3
0.3,0,1,0,0,11,140,1,3
0.4,0,2,1,1,11,140,1,3
0.5,0,2,0,0,11,139,1,3
0.6,0,2,0,0,11,139,1,3
1.1,0,2,0,0,77,140,1,3
1.2,1,3,0,1,77,140,1,3
1.3,4,7,0,4,77,139,1,3
1.4,1,8,0,1,77,139,1,3
1.5,6,14,0,6,77,140,1,3
1.6,0,14,0,0,77,140,1,3
2.1,0,14,0,0,11,139,1,3
2.2,1,15,0,1,11,139,1,3
2.3,0,15,0,0,11,140,1,3
2.4,0,15,0,0,11,140,1,3
2.5,1,16,0,1,11,140,1,3
2.6,1,17,0,1,11,139,1,3
3.1,6,23,0,6,256,139,1,3
3.2,1,24,0,1,256,139,1,3
3.3,4,28,0,4,256,140,1,3
3.4,1,29,0,1,256,140,1,3
3.5,1,30,0,1,256,139,1,3
3.6,4,34,0,4,256,140,1,3
4.1,2,36,0,2,11,139,1,3
4.2,0,36,0,0,11,139,1,3
4.3,0,37,1,1,11,139,1,3
4.4,0,37,0,0,11,140,1,3
4.5,0,37,0,0,11,57,1,3
4.6,0,37,0,0,11,57,1,3
